Play Prior,Bet Prior,Fold Prior,Has Pair Raise Prior,No Pair Raise Prior,Number Of Players,Position,Pot Size,Action,Has Pair
1.00000,0.69074,0.20316,0.75000,0.69231,2,1,40919,c,0
1.00000,0.67245,0.18004,0.60000,0.57895,2,2,17368,k,0
0.66667,0.50000,0.25000,0.00000,1.00000,3,1,55,B,0
1.00000,0.67021,0.18085,0.60000,0.58621,3,2,7438,B,0
0.66667,0.60000,0.20000,0.00000,1.00000,3,1,55,r,0
1.00000,0.66879,0.18047,0.60000,0.57627,3,2,7438,c,0
1.00000,0.66949,0.18008,0.60000,0.58333,3,1,13017,B,0
0.99612,0.69248,0.20354,0.75000,0.69811,3,2,30696,B,0
0.75000,0.50000,0.16667,0.00000,0.66667,3,3,97,c,0
1.00000,0.66808,0.17970,0.60000,0.57377,3,1,13017,c,0
0.99612,0.69095,0.20309,0.75000,0.68519,3,2,30696,k,0
0.99614,0.69163,0.20264,0.80000,0.68519,3,1,1067,B,1
0.80000,0.57143,0.14286,0.00000,0.75000,3,2,3,B,0
0.99614,0.69231,0.20220,0.83333,0.68519,3,1,1067,r,1
0.80000,0.62500,0.12500,0.00000,0.80000,3,2,3,r,0
0.99614,0.69079,0.20175,0.71429,0.68519,3,1,1067,c,1
0.88889,0.61538,0.07692,0.00000,0.83333,4,1,65,B,0
0.99620,0.66528,0.17879,0.60000,0.58065,4,3,4162,r,0
0.99240,0.68615,0.20346,0.71429,0.67273,4,4,9791,c,0
0.88889,0.57143,0.07143,0.00000,0.71429,4,1,65,c,0
0.76471,0.48000,0.20000,0.00000,0.75000,4,1,222,B,0
0.99262,0.65992,0.18016,0.60000,0.57143,4,3,13030,c,0
0.76471,0.46154,0.19231,0.00000,0.66667,4,1,222,c,0
0.66667,0.37500,0.40625,0.00000,1.00000,3,1,4627,B,0
0.98227,0.65490,0.18627,0.60000,0.57813,3,2,17370,B,0
0.66667,0.36364,0.39394,0.00000,0.50000,3,1,4627,c,0
0.98227,0.65362,0.18591,0.60000,0.56923,3,2,17370,k,0
0.66667,0.38095,0.38095,0.00000,0.66667,3,1,3470,B,0
0.76471,0.49020,0.19608,0.00000,0.60000,3,3,225,c,0
0.66667,0.37209,0.37209,0.00000,0.50000,3,1,3470,c,0
0.80000,0.50725,0.15942,0.00000,0.63636,3,1,96,B,0
0.97324,0.64935,0.18553,0.60000,0.57576,3,3,5784,r,0
0.80000,0.50000,0.15714,0.00000,0.58333,3,1,96,c,0
0.97333,0.65000,0.18519,0.60000,0.58209,3,2,14876,B,0
0.80435,0.49296,0.15493,0.00000,0.53846,3,3,248,c,0
0.97333,0.64880,0.18484,0.60000,0.57353,3,2,14876,k,0
0.81250,0.51351,0.14865,0.00000,0.57143,3,1,297,B,0
0.73171,0.37313,0.34328,0.00000,0.60000,3,2,4655,B,0
0.81250,0.50667,0.14667,0.00000,0.53333,3,1,297,c,0
0.73171,0.36765,0.33824,0.00000,0.50000,3,2,4655,k,0
0.97039,0.64599,0.18431,0.60000,0.57971,3,1,13012,B,0
0.74419,0.36620,0.32394,0.00000,0.42857,3,3,3491,c,0
0.97039,0.64481,0.18397,0.60000,0.57143,3,1,13012,c,0
0.82353,0.51899,0.13924,0.00000,0.56250,3,1,76,B,0
0.75000,0.37500,0.31944,0.00000,0.50000,3,2,1212,B,0
0.97049,0.64545,0.18364,0.66667,0.57143,3,3,4527,r,1
0.82353,0.51250,0.13750,0.00000,0.52941,3,1,76,c,0
0.75000,0.36986,0.31507,0.00000,0.44444,3,2,1212,c,0
0.81481,0.51807,0.14458,0.00000,0.55556,3,1,126,B,0
0.74468,0.37662,0.32468,0.00000,0.50000,3,2,1992,B,0
0.81481,0.52381,0.14286,0.00000,0.57895,3,1,126,r,0
0.74468,0.37179,0.32051,0.00000,0.45455,3,2,1992,c,0
0.96795,0.64464,0.18750,0.66667,0.57746,3,2,14877,B,0
0.82759,0.50549,0.14286,0.00000,0.55000,3,3,235,c,0
0.96795,0.64349,0.18717,0.66667,0.56944,3,2,14877,k,0
0.83051,0.51087,0.14130,0.00000,0.57143,3,2,96,B,0
0.76923,0.39535,0.30233,1.00000,0.45455,3,3,1647,r,1
0.83051,0.50538,0.13978,0.00000,0.54545,3,2,96,c,0
0.82540,0.51020,0.15306,0.00000,0.56522,3,1,117,B,0
0.76786,0.41304,0.30435,1.00000,0.45455,3,2,2000,B,1
0.82540,0.50505,0.15152,0.00000,0.54167,3,1,117,c,0
0.76786,0.41935,0.30108,1.00000,0.45455,3,2,2000,r,1
0.82540,0.50000,0.15000,0.00000,0.52000,3,1,117,c,0
0.81818,0.50485,0.15534,0.00000,0.53846,3,1,277,B,0
0.76271,0.43299,0.29897,1.00000,0.50000,3,2,4665,B,0
0.81818,0.50000,0.15385,0.00000,0.51852,3,1,277,c,0
0.76271,0.42857,0.29592,1.00000,0.46154,3,2,4665,k,0
0.96262,0.64000,0.19304,0.66667,0.57534,3,2,14878,B,0
0.82090,0.49524,0.15238,0.00000,0.50000,3,3,237,c,0
0.96262,0.63889,0.19271,0.66667,0.56757,3,2,14878,k,0
0.82353,0.50000,0.15094,0.00000,0.51724,3,2,98,B,0
0.77049,0.43564,0.29703,1.00000,0.50000,3,3,1646,r,0
0.82353,0.49533,0.14953,0.00000,0.50000,3,2,98,c,0
0.81944,0.50000,0.15179,0.00000,0.51613,3,1,117,B,0
0.76923,0.43925,0.29907,1.00000,0.53333,3,2,2000,B,0
0.81944,0.49558,0.15044,0.00000,0.50000,3,1,117,c,0
0.76923,0.44444,0.29630,1.00000,0.56250,3,2,2000,r,0
0.81944,0.49123,0.14912,0.00000,0.48485,3,1,117,c,0
0.96024,0.63761,0.19487,0.66667,0.57333,3,2,13019,B,0
0.82192,0.48696,0.14783,0.00000,0.47059,3,3,204,c,0
0.96024,0.63652,0.19454,0.66667,0.56579,3,2,13019,k,0
0.96037,0.63714,0.19421,0.66667,0.57143,3,1,17360,B,0
0.82432,0.49138,0.14655,0.00000,0.48571,3,2,271,B,0
0.96037,0.63605,0.19388,0.66667,0.56410,3,1,17360,c,0
0.82432,0.48718,0.14530,0.00000,0.47222,3,2,271,k,0
0.76389,0.45378,0.29412,1.00000,0.58824,3,1,3499,B,0
0.95796,0.63423,0.19295,0.66667,0.56962,3,2,13020,B,0
0.76389,0.45000,0.29167,1.00000,0.55556,3,1,3499,c,0
0.95796,0.63317,0.19263,0.66667,0.56250,3,2,13020,k,0
0.95870,0.63366,0.19142,0.66667,0.56790,3,2,13012,B,0
0.84706,0.48889,0.12593,0.00000,0.45946,3,3,211,c,0
0.95870,0.63262,0.19110,0.66667,0.56098,3,2,13012,k,0
0.85057,0.49275,0.12319,1.00000,0.45946,3,1,209,B,1
0.76250,0.44697,0.28788,1.00000,0.57895,3,2,3500,B,0
0.95894,0.63115,0.19016,0.66667,0.55422,3,3,13015,c,0
0.85057,0.48921,0.12230,0.50000,0.45946,3,1,209,c,1
0.76250,0.44361,0.28571,1.00000,0.55000,3,2,3500,k,0
0.85556,0.48951,0.11888,0.66667,0.45946,3,1,33,B,1
0.95930,0.63089,0.19024,0.66667,0.55952,3,3,2082,r,0
0.85556,0.49306,0.11806,0.75000,0.45946,3,1,33,r,1
0.95930,0.62987,0.18994,0.66667,0.55294,3,3,2082,c,0
0.95954,0.63005,0.18901,0.66667,0.55814,3,1,5202,B,0
0.77647,0.43972,0.28369,1.00000,0.52381,3,3,1399,c,0
0.95954,0.63065,0.18871,0.66667,0.56322,3,1,5202,r,0
0.77647,0.43662,0.28169,1.00000,0.50000,3,3,1399,c,0
0.86458,0.48701,0.12338,0.75000,0.47368,3,1,97,B,0
0.95714,0.62939,0.18850,0.66667,0.56818,3,3,5781,r,0
0.86458,0.48387,0.12258,0.75000,0.46154,3,1,97,c,0
0.95726,0.62998,0.18820,0.66667,0.57303,3,2,14863,B,0
0.86598,0.48077,0.12179,0.75000,0.45000,3,3,254,c,0
0.95726,0.62898,0.18790,0.66667,0.56667,3,2,14863,k,0
0.86735,0.48408,0.12102,0.75000,0.46341,3,2,255,B,0
0.78022,0.44371,0.28477,1.00000,0.47826,3,3,3997,c,0
0.86735,0.48101,0.12025,0.75000,0.45238,3,2,255,k,0
0.95763,0.62975,0.18829,0.66667,0.57143,3,2,14863,B,0
0.87000,0.47826,0.12422,0.75000,0.44186,3,3,254,c,0
0.95763,0.62875,0.18799,0.66667,0.56522,3,2,14863,k,0
0.95531,0.62911,0.18779,0.66667,0.56989,3,1,17337,B,0
0.87500,0.47619,0.12500,0.75000,0.45455,3,2,293,B,0
0.95531,0.62813,0.18750,0.66667,0.56383,3,1,17337,c,0
0.87500,0.47337,0.12426,0.75000,0.44444,3,2,293,k,0
0.95278,0.62773,0.18847,0.66667,0.56842,3,2,14860,B,0
0.87736,0.47093,0.12791,0.75000,0.43478,3,3,251,c,0
0.95278,0.62675,0.18818,0.66667,0.56250,3,2,14860,k,0
0.95095,0.62691,0.18807,0.66667,0.56701,3,1,1209,B,0
0.77358,0.46243,0.28902,1.00000,0.50000,3,3,325,r,0
0.95095,0.62595,0.18779,0.66667,0.56122,3,1,1209,c,0
0.77358,0.45977,0.28736,1.00000,0.48000,3,3,325,c,0
0.95095,0.62500,0.18750,0.66667,0.55556,3,1,1209,c,0
0.87069,0.47340,0.14362,0.75000,0.44681,3,2,101,B,0
0.77982,0.46369,0.28492,1.00000,0.50000,3,3,1642,r,0
0.87069,0.47090,0.14286,0.75000,0.43750,3,2,101,c,0
0.94892,0.62443,0.18854,0.66667,0.56000,3,2,14901,B,0
0.87288,0.46632,0.13990,0.75000,0.42857,3,3,220,c,0
0.94892,0.62349,0.18825,0.66667,0.55446,3,2,14901,k,0
0.78070,0.47059,0.28877,1.00000,0.50000,3,1,1075,B,1
0.94933,0.62425,0.18713,0.66667,0.55882,3,2,4012,B,0
0.87603,0.46465,0.13636,0.75000,0.42000,3,3,58,c,0
0.78070,0.47340,0.28723,1.00000,0.50000,3,1,1075,r,1
0.94933,0.62332,0.18685,0.66667,0.55340,3,2,4012,c,0
0.87603,0.46231,0.13568,0.75000,0.41176,3,3,58,c,0
0.94723,0.62130,0.18787,0.66667,0.55769,3,1,5792,B,0
0.77966,0.48205,0.28205,1.00000,0.51852,3,3,1552,r,0
0.94723,0.62038,0.18759,0.66667,0.55238,3,1,5792,c,0
0.50000,0.50000,0.50000,0.00000,1.00000,3,2,98,B,0
1.00000,0.66667,0.00000,1.00000,0.00000,3,3,139,r,1
0.50000,0.66667,0.33333,0.00000,1.00000,3,2,98,r,0
1.00000,0.75000,0.00000,1.00000,0.00000,3,3,139,r,1
0.50000,0.50000,0.25000,0.00000,0.66667,3,2,98,c,0
0.66667,0.60000,0.20000,0.00000,0.75000,3,1,2357,B,0
1.00000,0.80000,0.00000,1.00000,1.00000,3,2,3090,B,0
0.66667,0.50000,0.16667,0.00000,0.60000,3,1,2357,c,0
1.00000,0.66667,0.00000,1.00000,0.50000,3,2,3090,k,0
0.66667,0.50000,0.35714,0.00000,0.66667,4,1,2357,B,0
0.33333,0.33333,0.66667,0.00000,1.00000,4,2,200,B,0
0.66667,0.46667,0.33333,0.00000,0.57143,4,1,2357,c,0
0.33333,0.25000,0.50000,0.00000,0.50000,4,2,200,k,0
0.83333,0.55556,0.11111,0.00000,0.66667,3,1,202,B,0
0.62500,0.40000,0.44000,0.00000,0.62500,3,2,2356,B,0
0.83333,0.52632,0.10526,0.00000,0.50000,3,1,202,c,0
0.62500,0.38462,0.42308,0.00000,0.55556,3,2,2356,k,0
0.65000,0.40625,0.40625,0.00000,0.60000,3,1,2357,B,0
0.42857,0.27700,0.55399,0.40000,0.28571,3,2,4307,B,0
0.65000,0.39394,0.39394,0.00000,0.54545,3,1,2357,c,0
0.42857,0.27570,0.55140,0.40000,0.25000,3,2,4307,k,0
0.79167,0.55556,0.22222,0.00000,0.60000,3,1,86,B,0
0.64286,0.41304,0.39130,1.00000,0.54545,3,2,1010,B,1
0.79167,0.56757,0.21622,0.00000,0.66667,3,1,86,r,0
0.64286,0.40426,0.38298,0.50000,0.54545,3,2,1010,c,1
0.44509,0.29741,0.53879,0.40000,0.33333,3,2,3689,B,0
0.82143,0.57143,0.19048,0.00000,0.57143,3,3,174,c,0
0.44509,0.29614,0.53648,0.40000,0.30000,3,2,3689,k,0
0.81818,0.58333,0.20833,0.00000,0.62500,3,1,87,B,0
0.64865,0.41667,0.41667,0.50000,0.58333,3,2,1011,B,0
0.81818,0.57143,0.20408,0.00000,0.55556,3,1,87,c,0
0.64865,0.42623,0.40984,0.50000,0.61538,3,2,1011,r,0
0.81818,0.56000,0.20000,0.00000,0.50000,3,1,87,c,0
0.45902,0.30645,0.53226,0.40000,0.36364,3,1,1844,B,0
0.81579,0.55357,0.19643,0.00000,0.54545,3,2,88,B,0
0.45902,0.30924,0.53012,0.40000,0.41667,3,1,1844,r,0
0.81579,0.54386,0.19298,0.00000,0.50000,3,2,88,c,0
0.82051,0.55172,0.18966,1.00000,0.50000,2,1,207,B,1
0.46196,0.31200,0.52800,0.40000,0.46154,2,2,4302,B,0
0.82051,0.54237,0.18644,0.50000,0.50000,2,1,207,c,1
0.46196,0.31076,0.52590,0.40000,0.42857,2,2,4302,k,0
0.82927,0.54839,0.19355,0.50000,0.53846,2,1,207,B,0
0.46774,0.31890,0.51969,0.40000,0.46667,2,2,4302,B,0
0.82927,0.53968,0.19048,0.50000,0.50000,2,1,207,c,0
0.46774,0.31765,0.51765,0.40000,0.43750,2,2,4302,k,0
0.47619,0.32308,0.51154,0.40000,0.47059,2,1,1843,B,0
0.84091,0.55224,0.17910,0.50000,0.53333,2,2,89,B,0
0.47619,0.32567,0.50958,0.40000,0.50000,2,1,1843,r,0
0.84091,0.54412,0.17647,0.50000,0.50000,2,2,89,c,0
0.86792,0.56098,0.15854,0.50000,0.52941,2,1,210,B,0
0.50000,0.34173,0.49281,0.40000,0.52632,2,2,4300,B,0
0.86792,0.55422,0.15663,0.50000,0.50000,2,1,210,c,0
0.50000,0.34050,0.49104,0.40000,0.50000,2,2,4300,k,0
0.87273,0.56471,0.15294,0.50000,0.52632,2,1,89,B,0
0.50500,0.34397,0.48936,0.40000,0.52381,2,2,1842,B,0
0.87273,0.55814,0.15116,0.50000,0.50000,2,1,89,c,0
0.50500,0.34629,0.48763,0.40000,0.54545,2,2,1842,r,0
0.87273,0.55172,0.14943,0.50000,0.47619,2,1,89,c,0
0.89552,0.57143,0.16190,0.50000,0.50000,2,1,207,B,0
0.53302,0.36634,0.47195,0.40000,0.56522,2,2,4302,B,0
0.89552,0.56604,0.16038,0.50000,0.47826,2,1,207,c,0
0.53302,0.36513,0.47039,0.40000,0.54167,2,2,4302,k,0
0.91358,0.59055,0.14173,0.50000,0.50000,2,1,207,B,0
0.56195,0.37879,0.45455,0.40000,0.56000,2,2,4302,B,0
0.91358,0.58594,0.14063,0.50000,0.48000,2,1,207,c,0
0.56195,0.37764,0.45317,0.40000,0.53846,2,2,4302,k,0
0.91566,0.59231,0.13846,0.50000,0.50000,2,1,206,B,0
0.56579,0.38024,0.45210,0.40000,0.55556,2,2,4303,B,0
0.91566,0.58779,0.13740,0.50000,0.48148,2,1,206,c,0
0.56579,0.37910,0.45075,0.40000,0.53571,2,2,4303,k,0
0.92308,0.58621,0.13793,0.50000,0.50000,2,1,203,B,0
0.58051,0.39255,0.43840,0.40000,0.55172,2,2,4306,B,0
0.92308,0.58219,0.13699,0.50000,0.48276,2,1,203,c,0
0.58051,0.39143,0.43714,0.40000,0.53333,2,2,4306,k,0
0.58921,0.39665,0.43296,0.40000,0.54839,2,1,4305,B,0
0.92708,0.58824,0.13725,0.50000,0.50000,2,2,204,B,0
0.58921,0.39554,0.43175,0.40000,0.53125,2,1,4305,c,0
0.92708,0.58442,0.13636,0.50000,0.48387,2,2,204,k,0
0.93204,0.58788,0.12727,0.50000,0.50000,2,1,195,B,0
0.60081,0.40323,0.42473,0.40000,0.54545,2,2,4314,B,0
0.93204,0.58434,0.12651,0.50000,0.48485,2,1,195,c,0
0.60081,0.40214,0.42359,0.40000,0.52941,2,2,4314,k,0
0.93458,0.58382,0.12717,0.50000,0.50000,2,1,195,B,0
0.60714,0.40789,0.41579,0.40000,0.54286,2,2,4314,B,0
0.93458,0.58046,0.12644,0.50000,0.48571,2,1,195,c,0
0.60714,0.40682,0.41470,0.40000,0.52778,2,2,4314,k,0
0.93578,0.58523,0.12500,0.50000,0.50000,2,1,196,B,0
0.61024,0.40885,0.41406,0.40000,0.54054,2,2,4313,B,0
0.93578,0.58192,0.12429,0.50000,0.48649,2,1,196,c,0
0.61024,0.40779,0.41299,0.40000,0.52632,2,2,4313,k,0
0.93694,0.58659,0.12291,0.50000,0.50000,2,1,196,B,0
0.61328,0.40979,0.41237,0.40000,0.53846,2,2,4313,B,0
0.93694,0.58333,0.12222,0.50000,0.48718,2,1,196,c,0
0.61328,0.40874,0.41131,0.40000,0.52500,2,2,4313,k,0
0.62069,0.41414,0.40909,0.50000,0.52500,2,1,1848,B,1
0.93966,0.58824,0.12834,0.50000,0.50000,2,2,84,B,0
0.62069,0.41562,0.40806,0.57143,0.52500,2,1,1848,r,1
0.93966,0.58511,0.12766,0.50000,0.48780,2,2,84,c,0
0.94215,0.58974,0.12821,0.50000,0.50000,2,1,195,B,0
0.62782,0.41975,0.40494,0.57143,0.53659,2,2,4314,B,0
0.94215,0.58673,0.12755,0.50000,0.48837,2,1,195,c,0
0.62782,0.41872,0.40394,0.57143,0.52381,2,2,4314,k,0
0.94815,0.59817,0.11872,0.50000,0.50000,2,1,80,B,0
0.64643,0.43287,0.39583,0.62500,0.52381,2,2,1852,B,1
0.94815,0.60000,0.11818,0.50000,0.51111,2,1,80,r,0
0.64643,0.43187,0.39492,0.55556,0.52381,2,2,1852,c,1
0.94891,0.60360,0.11712,0.50000,0.52174,2,1,185,B,0
0.64894,0.43349,0.39450,0.55556,0.53488,2,2,4324,B,0
0.94891,0.60090,0.11659,0.50000,0.51064,2,1,185,c,0
0.64894,0.43249,0.39359,0.55556,0.52273,2,2,4324,k,0
0.93960,0.60082,0.12346,0.50000,0.52083,3,1,65,B,0
0.65986,0.43573,0.38126,0.55556,0.53333,3,3,1437,r,0
0.93960,0.59836,0.12295,0.50000,0.51020,3,1,65,c,0
0.66225,0.43737,0.38217,0.60000,0.53333,4,3,1078,r,1
0.78626,0.47005,0.28111,1.00000,0.50000,4,4,1158,c,0
0.79104,0.47059,0.27602,1.00000,0.51724,4,1,1542,B,0
0.66557,0.43908,0.38235,0.63636,0.53333,4,4,1440,r,1
0.79104,0.46847,0.27477,1.00000,0.50000,4,1,1542,c,0
0.75000,0.37500,0.31250,0.00000,1.00000,4,1,1389,B,0
0.55789,0.28906,0.41016,0.66667,0.38889,4,2,2498,B,0
0.66038,0.43725,0.38462,0.63636,0.52174,4,3,2592,c,0
0.78231,0.45643,0.29046,1.00000,0.48387,4,4,2775,c,0
0.75000,0.35294,0.29412,0.00000,0.50000,4,1,1389,c,0
0.55789,0.28794,0.40856,0.66667,0.36842,4,2,2498,k,0
0.78000,0.45902,0.29098,1.00000,0.50000,4,1,4625,B,0
0.73333,0.35000,0.30000,0.00000,0.66667,4,2,2316,B,0
0.78000,0.45714,0.28980,1.00000,0.48485,4,1,4625,c,0
0.73333,0.33333,0.28571,0.00000,0.50000,4,2,2316,k,0
0.55276,0.28996,0.40892,0.66667,0.40000,5,2,3568,B,0
0.65749,0.43393,0.38659,0.63636,0.51064,5,3,3702,c,0
0.55276,0.28889,0.40741,0.66667,0.38095,5,2,3568,k,0
0.65766,0.43301,0.38641,0.63636,0.52083,5,2,3704,B,0
0.77778,0.34211,0.23684,0.00000,0.50000,5,5,1983,c,1
0.65766,0.43217,0.38566,0.63636,0.51020,5,2,3704,k,0
0.76667,0.34146,0.24390,0.00000,0.60000,5,2,818,B,0
0.55769,0.29787,0.40426,0.75000,0.38095,5,3,1472,r,1
0.76667,0.33333,0.23810,0.00000,0.50000,5,2,818,c,0
0.77419,0.34884,0.23256,0.50000,0.50000,5,1,2317,B,1
0.55981,0.30035,0.40283,0.75000,0.40909,5,2,4174,B,0
0.77419,0.34091,0.22727,0.33333,0.50000,5,1,2317,c,1
0.55981,0.29930,0.40141,0.75000,0.39130,5,2,4174,k,0
0.68421,0.36000,0.36000,0.00000,1.00000,6,2,370,B,0
0.66667,0.33333,0.33333,0.00000,0.00000,6,4,16461,c,1
0.68421,0.34615,0.34615,0.00000,0.50000,6,2,370,k,0
0.71429,0.33333,0.27083,0.33333,0.57143,6,2,1547,B,0
0.65396,0.42884,0.39089,0.63636,0.50000,6,5,2880,c,0
0.75882,0.43956,0.30769,1.00000,0.47059,6,6,3083,c,0
0.71429,0.32653,0.26531,0.33333,0.50000,6,2,1547,k,0
0.55349,0.29897,0.40893,0.75000,0.41667,6,2,3575,B,0
0.72727,0.33333,0.33333,0.00000,0.33333,6,5,373,c,0
0.55349,0.29795,0.40753,0.75000,0.40000,6,2,3575,k,0
0.64857,0.42565,0.39591,0.63636,0.50980,6,2,3241,B,0
0.72414,0.30769,0.35897,0.00000,0.25000,6,4,328,c,0
0.64857,0.42486,0.39518,0.63636,0.50000,6,2,3241,k,0
0.64607,0.42491,0.39744,0.66667,0.50000,6,2,1527,B,1
0.57895,0.40000,0.36000,0.00000,1.00000,6,6,6777,r,0
0.64607,0.42413,0.39671,0.61538,0.50000,6,2,1527,c,1
0.74419,0.30508,0.32203,0.00000,0.40000,6,2,359,B,0
0.63793,0.29114,0.35443,0.25000,0.50000,6,3,1985,c,1
0.74419,0.30000,0.31667,0.00000,0.33333,6,2,359,k,0
0.51724,0.36842,0.42105,0.00000,1.00000,6,2,16478,B,0
0.73333,0.42345,0.32248,1.00000,0.45714,6,5,3967,c,0
0.51724,0.35897,0.41026,0.00000,0.66667,6,2,16478,k,0
0.72727,0.42258,0.32581,1.00000,0.47222,6,2,3968,B,0
0.65079,0.30233,0.34884,0.25000,0.44444,6,4,1986,c,0
0.72727,0.42122,0.32476,1.00000,0.45946,6,2,3968,k,0
0.55102,0.29429,0.41742,0.75000,0.42308,6,2,2756,B,0
0.73077,0.29167,0.30556,0.00000,0.33333,6,5,279,c,1
0.67164,0.30108,0.34409,0.25000,0.40000,6,6,1543,c,0
0.55102,0.29341,0.41617,0.75000,0.40741,6,2,2756,k,0
0.55020,0.29499,0.41593,0.80000,0.40741,7,5,826,r,1
0.72816,0.41925,0.32609,1.00000,0.44737,7,7,924,c,0
0.51220,0.35185,0.44444,0.00000,0.75000,7,2,14417,B,0
0.75439,0.29114,0.27848,0.00000,0.28571,7,7,314,c,0
0.51220,0.34545,0.43636,0.00000,0.60000,7,2,14417,k,0
0.54980,0.29326,0.41642,0.80000,0.39286,7,3,2742,c,0
0.75862,0.28750,0.27500,0.00000,0.25000,7,6,278,c,0
0.55336,0.29651,0.41279,0.80000,0.41379,7,1,3088,B,0
0.62992,0.41869,0.41003,0.61538,0.50943,7,2,3265,B,0
0.71905,0.41411,0.33129,1.00000,0.43590,7,3,3484,c,0
0.55336,0.29565,0.41159,0.80000,0.40000,7,1,3088,c,0
0.62992,0.41796,0.40933,0.61538,0.50000,7,2,3265,k,0
0.72038,0.41590,0.33028,1.00000,0.45000,7,2,3097,B,0
0.75410,0.27711,0.27711,0.00000,0.22222,7,3,275,c,0
0.72038,0.41463,0.32927,1.00000,0.43902,7,2,3097,k,0
0.62953,0.41638,0.40956,0.57143,0.50000,7,4,874,c,1
0.72558,0.42042,0.32432,1.00000,0.45238,7,5,927,r,0
0.62953,0.41567,0.40886,0.53333,0.50000,7,4,874,c,1
0.62982,0.41695,0.40847,0.56250,0.50000,7,1,3704,B,1
0.72477,0.41964,0.32440,1.00000,0.46512,7,2,3052,B,0
0.55556,0.29132,0.40896,0.80000,0.38710,7,7,3086,c,0
0.62982,0.41624,0.40778,0.52941,0.50000,7,1,3704,c,1
0.72477,0.41840,0.32344,1.00000,0.45455,7,2,3052,k,0
0.72464,0.27957,0.31183,0.00000,0.30000,7,2,357,B,0
0.63095,0.28070,0.36842,0.20000,0.40000,7,4,1981,c,1
0.72464,0.27660,0.30851,0.00000,0.27273,7,2,357,k,0
0.56015,0.29477,0.40496,0.83333,0.38710,5,1,3089,B,1
0.62437,0.41443,0.41107,0.52941,0.50909,5,2,3704,B,0
0.72646,0.41399,0.32362,1.00000,0.44444,5,3,3050,c,0
0.56015,0.29396,0.40385,0.71429,0.38710,5,1,3089,c,1
0.62437,0.41374,0.41039,0.52941,0.50000,5,2,3704,k,0
0.72768,0.41570,0.32267,1.00000,0.44444,4,2,519,B,1
0.56180,0.29589,0.40274,0.71429,0.40625,4,4,525,r,0
0.72768,0.41739,0.32174,1.00000,0.44444,4,2,519,r,1
0.56180,0.29508,0.40164,0.71429,0.39394,4,4,525,c,0
0.58596,0.31980,0.38071,0.71429,0.41176,2,1,1721,B,0
1.00000,0.57143,0.21429,0.00000,1.00000,2,2,46,B,0
0.58596,0.31899,0.37975,0.71429,0.40000,2,1,1721,c,0
1.00000,0.60000,0.20000,0.00000,1.00000,2,2,46,r,0
0.58596,0.31818,0.37879,0.71429,0.38889,2,1,1721,c,0
0.60797,0.34198,0.36321,0.71429,0.40541,2,1,1724,B,0
1.00000,0.59091,0.13636,0.00000,1.00000,2,2,43,B,0
0.60797,0.34118,0.36235,0.71429,0.39474,2,1,1724,c,0
1.00000,0.60000,0.13333,0.00000,1.00000,2,2,43,r,0
0.60797,0.34038,0.36150,0.71429,0.38462,2,1,1724,c,0
1.00000,0.60870,0.13043,1.00000,1.00000,2,1,98,B,1
0.60927,0.34192,0.36066,0.71429,0.40000,2,2,4027,B,0
1.00000,0.59574,0.12766,0.50000,1.00000,2,1,98,c,1
0.60927,0.34112,0.35981,0.71429,0.39024,2,2,4027,k,0
1.00000,0.62264,0.11321,0.50000,1.00000,2,1,42,B,0
0.61438,0.34483,0.35862,0.71429,0.40476,2,2,1725,B,0
1.00000,0.62963,0.11111,0.50000,1.00000,2,1,42,r,0
0.61438,0.34404,0.35780,0.71429,0.39535,2,2,1725,c,0
0.61564,0.34554,0.35698,0.71429,0.40909,2,1,4053,B,0
1.00000,0.63636,0.10909,0.50000,1.00000,2,2,72,B,0
0.61564,0.34475,0.35616,0.71429,0.40000,2,1,4053,c,0
1.00000,0.62500,0.10714,0.50000,0.87500,2,2,72,k,0
1.00000,0.63158,0.10526,0.50000,0.88889,2,1,72,B,0
0.61688,0.34624,0.35535,0.71429,0.41304,2,2,4053,B,0
1.00000,0.62069,0.10345,0.50000,0.80000,2,1,72,c,0
0.61688,0.34545,0.35455,0.71429,0.40426,2,2,4053,k,0
0.62300,0.35111,0.34667,0.71429,0.41667,2,1,4049,B,0
1.00000,0.62687,0.08955,0.50000,0.81818,2,2,76,B,0
0.62300,0.35033,0.34590,0.71429,0.40816,2,1,4049,c,0
1.00000,0.61765,0.08824,0.50000,0.75000,2,2,76,k,0
1.00000,0.63889,0.08333,0.50000,0.76923,2,1,77,B,0
0.62658,0.35307,0.34430,0.71429,0.42000,2,2,4048,B,0
1.00000,0.63014,0.08219,0.50000,0.71429,2,1,77,c,0
0.62658,0.35230,0.34354,0.71429,0.41176,2,2,4048,k,0
0.63240,0.35699,0.33978,0.71429,0.42308,2,1,4047,B,0
1.00000,0.62963,0.08642,0.50000,0.73333,2,2,78,B,0
0.63240,0.35622,0.33906,0.71429,0.41509,2,1,4047,c,0
1.00000,0.62195,0.08537,0.50000,0.68750,2,2,78,k,0
1.00000,0.62651,0.08434,0.50000,0.70588,2,1,78,B,0
0.63354,0.35760,0.33833,0.71429,0.42593,2,2,4047,B,0
1.00000,0.61905,0.08333,0.50000,0.66667,2,1,78,c,0
0.63354,0.35684,0.33761,0.71429,0.41818,2,2,4047,k,0
