@relation iswinning-final

@attribute 'Play Prior' numeric
@attribute 'Bet Prior' numeric
@attribute 'Fold Prior' numeric
@attribute 'Average Number Of Players' numeric
@attribute 'Beginning Chip Count Vs Table Average' numeric
@attribute 'Is Winning' {0,1}

@data
0.54545,0.08,0.21,7.2,0.0879,0
0.68182,0.12381,0.12381,7,0.3183,1
0.3913,0.07,0.22,7,3.6067,0
0.71429,0.16,0.13,7,1.3835,0
0.54545,0.08738,0.18447,7,0.2099,1
0.59091,0.07843,0.18627,6.95098,0.6924,0
0.68182,0.08911,0.20792,6.910891,0.7461,0
0.63636,0.08824,0.16667,6.588235,0.116,0
0.47826,0.07,0.2,8.36,0.6739,1
0.65217,0.08738,0.18447,6.650485,0.5384,1
0.63636,0.08,0.19,6.61,0.562,0
0.65217,0.09524,0.1619,7.466667,0.0272,0
0.6087,0.06796,0.21359,6.68932,1.8997,1
0.69565,0.12745,0.14706,6.72549,2.0636,1
0.45455,0.06,0.19,7.26,0.2698,1
0.71429,0.16,0.14,7.41,0.9781,0
0.56522,0.06796,0.16505,8.951456,1.0484,0
0.45455,0.07921,0.18812,7.405941,0.9517,1
0.34783,0.06,0.2,7.5,0.6455,0
0.45455,0.06,0.22,7.6,0.0499,0
0.61905,0.07,0.17,7.61,2.2962,0
0.61905,0.05882,0.17647,7.284314,0.3416,1
0.54545,0.12,0.17,6.78,1.2751,1
0.66667,0.1,0.15,6.8,0.0589,0
0.55,0.07921,0.16832,6.584158,2.9834,0
0.52381,0.06931,0.16832,6.70297,0.08,1
0.56522,0.05825,0.18447,7.262136,0.2096,0
0.59091,0.11881,0.13861,6.693069,0.9602,1
0.30435,0.07,0.22,6.72,0.4335,0
0.59091,0.13861,0.14851,7.306931,1.8915,1
0.36364,0.05882,0.18627,9.235294,0.1686,1
0.63636,0.07843,0.14706,7.362745,0.0349,0
0.54545,0.05882,0.14706,7.294118,0.0701,1
0.47826,0.06863,0.18627,7.303922,3.3735,0
0.59091,0.09804,0.16667,7.333333,1.0921,0
0.81818,0.07843,0.16667,6.980392,0.4944,1
0.72727,0.08,0.16,6.43,0.0172,0
0.56522,0.06796,0.18447,6.475728,0.2705,0
0.54545,0.08824,0.14706,6.058824,1.3282,1
0.81818,0.11,0.15,6.08,0.0869,0
0.5,0.07843,0.18627,7.372549,0.3392,0
0.59091,0.06863,0.16667,5.705882,0.7642,1
0.90476,0.12621,0.1165,5.932039,0.0225,0
0.59091,0.09,0.17,6.15,0.3355,1
0.41667,0.06796,0.20388,7.349515,2.9,1
0.68182,0.12621,0.15534,5.873786,2.1009,1
0.68182,0.08738,0.17476,6.669903,0.0829,0
0.41667,0.06796,0.19417,8.631068,0.4068,1
0.85,0.07,0.11,7.65,0.022,1
0.5,0.06863,0.18627,7.647059,0.5529,1
0.5,0.07,0.17,7.34,0.3217,1
0.69565,0.08738,0.16505,7.883495,0.6492,1
0.71429,0.06667,0.13333,7.72381,0.0632,0
0.45833,0.07692,0.19231,7.730769,0.255,0
0.59091,0.06,0.2,7.67,4.1377,1
0.5,0.09,0.19,7.86,0.4192,0
0.43478,0.05941,0.19802,7.544554,0.3863,1
0.81818,0.04854,0.14563,9.019417,0.0418,1
0.63636,0.05882,0.16667,9.196078,0.4482,0
0.33333,0.04,0.22,9.41,3.6117,0
0.375,0.04762,0.2,9.52381,0.5259,1
0.73913,0.04854,0.19417,9.572816,0.0599,0
0.30435,0.06931,0.20792,9.326733,0.4405,1
0.29167,0.0396,0.22772,9.524752,3.2582,0
0.375,0.06863,0.22549,9.480392,0.1987,0
0.7619,0.12621,0.1165,8.699029,0.0245,0
0.59091,0.05882,0.18627,8.539216,0.4351,1
0.45455,0.1068,0.16505,8.427184,3.8926,1
0.45455,0.03922,0.17647,8.803922,0.4388,0
0.52174,0.08911,0.16832,8.60396,0.3329,1
0.29167,0.05714,0.21905,7.780952,0.4847,0
0.43478,0.06931,0.21782,7.811881,0.1836,0
0.34783,0.06931,0.21782,7.722772,0.5828,0
0.63636,0.09804,0.16667,6.745098,2.3924,1
0.90909,0.15,0.08,6.81,0.0106,0
0.59091,0.06863,0.17647,6.598039,3.376,1
0.5,0.08,0.18,6.37,0.343,1
0.47826,0.09,0.18,6.35,0.123,0
0.3913,0.07843,0.22549,6.27451,0.4383,1
0.57143,0.05941,0.15842,6.118812,0.0208,0
0.95455,0.19,0.04,6.08,0.0077,0
0.47826,0.06796,0.21359,6,4.7706,0
0.8,0.07843,0.13725,7.95098,0.229,1
0.36364,0.07921,0.18812,6.257426,0.4789,1
0.56522,0.06796,0.18447,6.359223,0.1675,0
0.30435,0.05941,0.22772,6.475248,0.6005,1
0.80952,0.09709,0.09709,6.621359,0.0178,0
0.86957,0.13725,0.10784,6.539216,0.0104,1
0.52381,0.08,0.17,6.49,4.9412,1
0.8,0.0495,0.11881,6.277228,0.3993,1
0.52174,0.08,0.18,5.47,0.1282,0
0.69565,0.10784,0.16667,5.372549,0.4324,1
0.3913,0.06931,0.17822,6.772277,2.1218,1
0.54545,0.07921,0.15842,6.326733,0.3685,1
0.6087,0.07843,0.13725,5.343137,3.0995,1
0.80952,0.12,0.09,5.53,0.256,0
0.68182,0.09901,0.10891,6,0.1063,1
0.5,0.05941,0.19802,6,0.3762,0
0.3913,0.08824,0.19608,6,1.8307,1
0.63636,0.09,0.14,6,3.1189,1
0.63636,0.07,0.14,6,0.3074,0
0.90909,0.09,0.11,6,0.2603,0
0.6087,0.10891,0.16832,5.782178,0.11,0
0.6087,0.08738,0.18447,5.650485,0.4,1
0.54545,0.08738,0.13592,5.174757,0.3459,1
0.73913,0.08824,0.13725,5.127451,3.5005,1
0.82609,0.07692,0.15385,5.028846,0.2927,1
0.54545,0.10784,0.13725,3.715686,0.3036,0
0.77273,0.14,0.14,3.72,3.0841,1
0.90476,0.13,0.1,3.73,0.2622,1
0.80952,0.1,0.09,4,0.0063,0
0.77273,0.11538,0.10577,4,0.3339,1
0.80952,0.12,0.17,4,3.367,0
0.71429,0.13861,0.11881,4,0.2919,1
0.85,0.08738,0.12621,5.514563,0.0872,1
0.95238,0.19231,0.09615,2.692308,0.7614,0
1,0.20792,0.06931,2,0.1783,0
0.81818,0.14286,0.12381,3.704762,0.0973,0
0.80952,0.12621,0.14563,6.941748,0.032,1
0.86364,0.1165,0.1165,4.38835,0.0056,0
0.43478,0.07,0.22,8.88,0.2972,1
0.54545,0.1165,0.16505,4.553398,0.0083,1
0.68182,0.09804,0.14706,4.921569,4.6344,1
0.7619,0.09901,0.12871,5.39604,0.0662,0
0.63636,0.11538,0.125,5.423077,0.0018,0
0.47826,0.09615,0.18269,5.432692,0.0092,1
0.69565,0.1165,0.15534,5.456311,0.2034,0
0.3913,0.08824,0.20588,5.519608,5.1682,1
0.54545,0.11,0.15,6.22,0.0181,1
0.5,0.07,0.2,6.06,0.073,0
0.72727,0.11,0.13,6.52,0.0352,1
0.61905,0.08,0.16,6.47,0.0059,0
0.7619,0.09804,0.15686,6.54902,0.2228,0
0.34783,0.05941,0.20792,6.792079,5.6647,1
0.65217,0.13,0.14,7.91,2.5585,1
0.77273,0.08738,0.12621,7.291262,0.02,1
0.5,0.07,0.19,7.27,0.0837,0
0.90476,0.1,0.11,7.05,0.0392,0
0.57143,0.07,0.21,6.88,0.302,0
0.47826,0.07843,0.18627,6.823529,0.0085,1
0.5,0.10891,0.16832,5.841584,4.992,0
0.54545,0.09804,0.18627,5.803922,0.0455,1
0.61905,0.08911,0.19802,5.742574,0.1715,1
0.63636,0.10476,0.18095,5.495238,0.5668,1
1,0.18627,0.04902,5.617647,0.0311,0
0.36364,0.08824,0.19608,5.735294,0.0344,1
0.54545,0.09,0.2,5.46,0.0462,0
0.63636,0.1068,0.15534,5.514563,0.234,1
0.59091,0.13861,0.13861,5.693069,4.8471,0
0.57143,0.07,0.2,5.8,0.5189,0
0.95455,0.125,0.11538,5.961538,0.0368,0
0.43478,0.09804,0.20588,6.039216,0.0557,1
0.7,0.10784,0.15686,6,0.044,1
0.5,0.08738,0.20388,6.058252,0.0895,0
0.54545,0.08911,0.17822,6.039604,0.547,1
0.5,0.08,0.21,6.06,2.7811,1
0.95238,0.15842,0.08911,6,0.466,1
0.57143,0.11,0.19,6.14,0.0185,0
0.66667,0.11,0.17,5.95,0.2624,1
0.69565,0.07692,0.18269,5.903846,1.1961,0
0.61905,0.08,0.18,5.85,2.2933,0
0.95455,0.08,0.08,6.11,0.2952,1
0.57143,0.06,0.15,7.79,0.2942,1
0.5,0.08,0.16,6.36,0.0184,1
0.7619,0.09,0.15,6.79,0.0589,0
0.63636,0.1068,0.16505,6.893204,5.5752,0
0.75,0.06931,0.11881,6.29703,0.1595,0
0.52174,0.06796,0.16505,7.145631,0.2667,0
0.5,0.08654,0.20192,7.884615,0.3106,1
0.90909,0.11,0.1,7.72,0.1041,0
0.54545,0.06863,0.16667,7.735294,0.4438,1
0.54545,0.07921,0.20792,7.732673,0.0113,0
0.63636,0.10577,0.16346,7.875,0.0416,0
0.34783,0.04854,0.21359,7.92233,6.6072,0
0.54545,0.0495,0.19802,7.861386,0.2766,1
0.63636,0.08911,0.12871,7.564356,0.3611,1
0.95455,0.10784,0.14706,7.460784,0.0911,0
0.5,0.07,0.18,7.35,0.0126,1
0.52174,0.06731,0.21154,7.269231,0.3368,0
0.71429,0.08911,0.16832,6.990099,0.0335,1
0.71429,0.14,0.12,6,0.4017,0
0.86364,0.15,0.11,5.62,0.1859,1
0.71429,0.07,0.16,7.84,0.0393,0
0.5,0.08824,0.19608,5.578431,0.0354,0
0.5,0.09,0.2,5.63,1.0686,1
0.52174,0.07843,0.17647,6.990196,4.7881,0
0.59091,0.125,0.17308,5.692308,0.1042,1
0.71429,0.07767,0.14563,7.126214,0.3942,0
0.6087,0.06,0.16,8.85,0.687,1
0.95455,0.12871,0.14851,7.811881,0.0662,0
0.40909,0.09,0.2,8.02,0.0316,1
0.43478,0.04902,0.20588,8,0.3842,0
0.34783,0.07,0.22,7.46,0.5645,1
0.63636,0.04,0.2,8.05,0.0315,0
0.63636,0.1068,0.13592,7.883495,0.3857,0
0.73913,0.06863,0.13725,7.333333,0.1389,1
0.43478,0.07843,0.17647,7.245098,0.2193,1
0.52381,0.05941,0.16832,7.19802,1.1229,0
0.7619,0.15686,0.11765,7.205882,0.1919,1
0.47826,0.06931,0.17822,7.09901,0.3369,0
0.30435,0.06,0.22,7.29,1.9074,1
0.8,0.08824,0.16667,6.921569,1.0927,0
0.95238,0.11881,0.10891,6.920792,0.0981,0
0.63636,0.07767,0.19417,6.223301,1.3228,0
0.47826,0.09615,0.20192,6.009615,0.8502,0
0.59091,0.10784,0.15686,4.960784,1.1263,1
0.90476,0.2,0.08,4,0.1304,1
0.66667,0.1,0.19,4.09,1.0868,0
0.54545,0.08824,0.17647,5.598039,2.4179,0
0.85,0.15686,0.09804,3.843137,0.5257,1
1,0.24752,0.08911,2.039604,1.8047,1
1,0.23301,0.06796,2.048544,0.2223,0
1,0.2233,0.1165,2,1.7813,1
1,0.25,0.07692,2,0.2187,0
1,0.21782,0.08911,2,1.7815,1
1,0.24272,0.08738,2,0.2186,0
1,0.19417,0.12621,2,1.7821,1
1,0.23077,0.03846,2,0.2166,0
1,0.21,0.15,2,1.7824,1
1,0.30097,0.02913,2,0.2771,1
0.7619,0.12871,0.11881,6.673267,0.1367,0
1,0.24752,0.08911,2,1.5062,1
1,0.20388,0.06796,2,0.4931,0
1,0.25,0.02885,2,1.2359,0
1,0.22115,0.08654,2,1.4043,1
1,0.25,0.06,2,0.5959,0
1,0.22115,0.07692,2,1.4054,1
1,0.21,0.1,2,0.598,1
1,0.2233,0.06796,2,1.4039,0
1,0.27,0.1,2,0.5962,1
1,0.24,0.08,2,0.5936,0
1,0.2233,0.1068,2,1.406,1
0.68182,0.11321,0.14151,3.783019,0.7343,1
0.80952,0.15385,0.11538,3,1.7446,0
0.90476,0.23,0.09,3,0.7277,0
0.71429,0.13592,0.16505,2.941748,0.5266,1
1,0.26,0.07,2.25,1.1194,1
1,0.20588,0.09804,2,0.7502,0
0.95238,0.25,0.06,2.36,1.3893,0
0.90476,0.17143,0.12381,2.638095,0.9339,1
0.59091,0.11765,0.14706,3.588235,0.0889,1
0.86364,0.16667,0.10784,3.794118,0.595,1
0.68182,0.10891,0.14851,4.366337,0.2869,0
0.59091,0.11,0.18,4.38,3.4535,1
0.59091,0.09804,0.16667,4.960784,0.0463,0
0.85714,0.11765,0.08824,5.921569,0.187,1
0.71429,0.11,0.14,5.1,0.3966,1
0.81818,0.12871,0.10891,5.861386,0.5728,0
0.40909,0.07767,0.20388,6.699029,4.2756,1
0.5,0.1,0.17,7.66,1.1575,0
0.30435,0.06,0.21,7.2,0.3764,1
0.6087,0.06931,0.18812,7.762376,2.7283,1
0.56522,0.0495,0.19802,7.584158,0.0469,0
0.78261,0.1165,0.13592,7.563107,0.2663,1
0.71429,0.06,0.17,7.47,0.0575,1
0.52174,0.11,0.19,7.28,3.414,1
0.90476,0.2233,0.12621,2.466019,1.1201,0
0.90909,0.22549,0.06863,2.598039,1.198,1
0.66667,0.14851,0.12871,6.663366,1.0063,0
0.54545,0.08911,0.14851,5.168317,0.0891,1
0.71429,0.06731,0.13462,7.625,0.3576,0
0.68182,0.10891,0.18812,4.920792,1.8442,0
0.85714,0.13592,0.1165,5.398058,0.1011,1
0.47826,0.07921,0.19802,7.950495,2.1926,0
0.77273,0.16667,0.11765,8.803922,1.5577,1
0.45455,0.09,0.17,8.06,0.9918,1
0.3913,0.07843,0.21569,8.470588,1.4211,0
0.31818,0.08,0.2,7.09,0.0195,1
0.66667,0.15,0.16,4.72,0.0178,0
0.63636,0.05882,0.19608,9.098039,0.2976,0
0.54545,0.06,0.16,8.83,0.3169,1
0.54167,0.09524,0.15238,9.419048,0.5645,1
0.68182,0.08654,0.16346,9.432692,0.1364,0
0.3913,0.05882,0.20588,9.617647,2.5251,0
0.69565,0.14563,0.12621,9.708738,2.3451,1
0.3913,0.04902,0.20588,9.598039,1.8745,1
0.30435,0.0396,0.21782,9.574257,0.0212,0
0.34783,0.04902,0.21569,9.598039,0.0151,0
0.75,0.08911,0.14851,9.475248,0.214,1
0.43478,0.05882,0.19608,9.568627,0.417,1
0.54545,0.0495,0.17822,9.534653,0.3004,0
0.54545,0.05882,0.16667,9.705882,0.7049,0
0.5,0.05825,0.20388,9.621359,2.6686,1
0.63636,0.18812,0.13861,9.712871,2.4136,1
0.42857,0.06,0.16,10,0.0128,0
0.5,0.06,0.19,9.95,1.7201,1
0.7619,0.08,0.13,10,0.1574,0
0.29167,0.05882,0.23529,10,0.0181,0
0.43478,0.05825,0.18447,9.514563,3.3175,1
0.54545,0.03883,0.20388,10,0.3362,0
0.68182,0.03922,0.16667,10,0.2182,0
0.30435,0.04,0.22,10,0.4985,0
0.29167,0.04854,0.2233,9.902913,1.9315,0
0.69565,0.11538,0.18269,9.75,1.3637,0
0.47826,0.07692,0.18269,9.730769,1.2515,1
0.86364,0.1068,0.1165,9.747573,0.1238,0
0.6087,0.13592,0.15534,9.533981,3.2416,1
0.20833,0.03922,0.23529,9.754902,0.0108,0
0.56522,0.05882,0.19608,9.745098,0.245,0
0.33333,0.05714,0.2,9.771429,3.025,1
0.30435,0.04,0.2,9.95,0.0113,0
0.65217,0.14,0.11,9.74,0.3625,0
0.43478,0.05941,0.22772,9.821782,1.3837,0
0.77273,0.09615,0.09615,6.759615,0.0161,0
0.71429,0.08738,0.16505,10,0.1182,1
0.375,0.04,0.23,10,0.8273,1
0.63636,0.11765,0.18627,10,3.5768,1
0.43478,0.0495,0.19802,10,0.0138,1
0.5,0.04,0.17,9.76,0.1692,1
0.3913,0.05,0.22,10,2.6904,0
0.16667,0.0396,0.23762,10,0.2198,0
0.54545,0.11765,0.13725,10,0.3742,1
0.6087,0.08571,0.14286,6.8,0.1043,0
0.63636,0.04854,0.20388,9.864078,0.999,0
0.43478,0.05,0.21,9.71,1.4555,0
0.95,0.08911,0.12871,9.554455,0.0691,0
0.43478,0.09709,0.18447,9.378641,3.5015,0
0.71429,0.05882,0.18627,9.303922,0.1421,0
0.59091,0.06863,0.19608,9.284314,2.5805,0
0.25,0.05825,0.2233,9.213592,0.209,1
0.77273,0.08824,0.13725,9.088235,0.3489,1
0.59091,0.06,0.2,9.13,0.9512,0
0.34783,0.05941,0.21782,9.118812,0.0851,1
0.47826,0.05941,0.21782,9.128713,1.3211,0
0.86364,0.06863,0.11765,9.137255,0.0603,0
0.45455,0.0396,0.19802,8.762376,0.1429,1
0.56522,0.09,0.19,8.59,2.6402,1
0.52174,0.05941,0.17822,8.118812,0.2377,1
0.43478,0.07767,0.21359,7.126214,0.1215,0
0.90909,0.13,0.05,6.58,0.1058,1
0.52381,0.07921,0.17822,6.544554,0.2403,1
0.56522,0.07767,0.19417,6.07767,0.2629,0
0.63636,0.08738,0.13592,6.106796,4.8076,1
0.69565,0.08654,0.17308,5.855769,0.4475,1
0.69565,0.1068,0.15534,5.563107,0.247,0
0.95238,0.16832,0.09901,5.405941,0.211,0
0.56522,0.09524,0.17143,5.2,0.5843,0
0.63636,0.10891,0.15842,5.09901,0.8546,0
0.95455,0.17822,0.0297,3.712871,0.5457,0
0.81818,0.08738,0.14563,4.92233,1.7053,1
0.95238,0.15534,0.09709,3.223301,0.5811,0
0.77273,0.16505,0.1165,2.854369,1.0311,1
0.81818,0.11881,0.12871,7.237624,0.0802,1
0.72727,0.12381,0.13333,3.580952,1.5435,0
0.90909,0.1068,0.1068,3.990291,1.1114,0
0.69565,0.11765,0.13725,3.95098,0.8984,1
0.63636,0.1068,0.13592,4.466019,0.269,0
0.7619,0.15534,0.1165,4.679612,0.0903,0
0.45455,0.09,0.17,5.4,0.3273,1
0.66667,0.12,0.16,5.3,1.9393,0
0.57143,0.07767,0.18447,5.893204,1.0646,0
0.63636,0.06796,0.18447,5.902913,1.3701,1
0.7619,0.08911,0.11881,6.188119,0.2341,1
0.66667,0.14,0.15,6.3,0.1451,0
0.72727,0.09804,0.14706,6.294118,0.6202,0
0.45455,0.08911,0.20792,7.069307,2.0436,1
0.43478,0.08911,0.18812,6.60396,1.4951,1
0.63636,0.08,0.17,6.61,0.17,1
0.72727,0.1,0.14,6.59,0.0369,0
0.63636,0.08738,0.17476,7.174757,5.0352,0
0.6087,0.07767,0.16505,6.699029,0.0354,1
0.68182,0.06,0.16,6.95,0.1599,1
0.52174,0.08824,0.18627,7,0.9319,0
0.34783,0.07843,0.21569,7.137255,0.8207,0
0.68182,0.09,0.13,7.13,0.0979,1
0.69565,0.07767,0.13592,7.330097,0.0271,1
0.80952,0.10891,0.09901,7.673267,0.0255,0
0.69565,0.05882,0.19608,7.77451,5.4033,1
0.43478,0.07843,0.18627,8.333333,0.3596,0
0.73913,0.15686,0.18627,10,1.5794,1
0.3913,0.06796,0.19417,8.398058,0.1784,1
0.63636,0.03922,0.19608,9.068627,0.0072,0
0.3913,0.05882,0.19608,8.960784,1.1018,0
0.6087,0.07767,0.18447,9.339806,0.1228,1
0.29167,0.04902,0.21569,9.382353,0.9758,1
0.80952,0.05,0.15,9.76,0.0288,0
0.72727,0.14,0.14,9.92,0.0227,0
0.5,0.06,0.19,10,6.0507,0
0.25,0.05769,0.22115,10,0.3989,0
0.77273,0.14706,0.16667,10,1.0474,1
0.5,0.0396,0.18812,10,0.1897,0
0.5,0.04902,0.19608,9.921569,1.1825,0
0.43478,0.04808,0.20192,9.855769,0.0072,0
0.59091,0.0396,0.16832,9.60396,0.1489,1
0.66667,0.17,0.15,7.13,2.2937,1
0.3913,0.06863,0.21569,7.107843,0.367,0
0.3913,0.09804,0.18627,7.107843,0.7653,0
0.63636,0.14286,0.14286,6.466667,2.2149,0
0.54545,0.06863,0.15686,6.303922,0.0141,1
0.56522,0.07767,0.17476,6.038835,0.2674,0
0.77273,0.18,0.14,6.57,1.8506,1
0.54545,0.09,0.18,6.64,0.5971,0
0.29167,0.06796,0.2233,6.660194,0.2854,0
0.40909,0.07,0.19,6.73,1.4772,0
0.68182,0.06931,0.14851,6.742574,0.0151,1
0.66667,0.14563,0.14563,6.660194,2.9371,1
0.68182,0.14563,0.15534,3.873786,0.3923,0
0.77273,0.14851,0.13861,5.148515,1.6555,0
0.3913,0.06931,0.20792,8.574257,1.17,0
0.43478,0.08738,0.20388,5.533981,0.0176,0
0.54545,0.11881,0.21782,3.772277,0.3354,0
0.91304,0.23077,0.04808,4,1.9834,0
0.65217,0.12621,0.15534,4,1.675,1
0.68182,0.12745,0.16667,4.04902,0.0333,1
0.59091,0.11,0.16,4.35,0.338,1
0.5,0.08738,0.18447,5.660194,0.3102,0
0.77273,0.22772,0.07921,4.623762,2.1684,0
0.54545,0.11881,0.16832,4.871287,1.9141,0
0.34783,0.07921,0.20792,5,0.0383,0
0.59091,0.08,0.18,5.04,0.3841,1
0.95652,0.2233,0.07767,5.359223,2.4629,1
0.52381,0.07921,0.15842,5.524752,0.3493,0
0.57143,0.06931,0.17822,6.366337,0.1572,0
0.5,0.09804,0.16667,5.54902,2.1106,0
0.54545,0.09,0.18,5.77,0.0267,0
0.59091,0.07921,0.19802,6,0.4369,0
0.78261,0.19608,0.11765,6.205882,2.5906,1
0.66667,0.09,0.18,6.3,2.119,0
0.71429,0.05825,0.14563,6.349515,0.2117,1
0.52174,0.05882,0.19608,6.352941,0.3508,0
0.59091,0.08571,0.17143,6.704762,1.5709,0
0.3913,0.07767,0.19417,6.825243,0.0275,1
0.77273,0.05941,0.16832,7.326733,0.3739,0
0.78261,0.16505,0.1165,7.135922,2.3855,1
0.81818,0.06667,0.1619,6.933333,0.2142,1
0.52174,0.09804,0.19608,5.647059,0.0327,1
0.68182,0.09804,0.20588,4.843137,0.4634,1
0.95,0.09,0.11,4.28,0.2527,0
0.90909,0.23,0.1,4.31,2.8642,1
0.52174,0.07767,0.18447,6.38835,2.0137,0
0.52174,0.09615,0.20192,4.961538,0.0312,0
0.72727,0.06863,0.13725,7.411765,0.3123,0
0.5,0.08911,0.16832,5.356436,0.3816,0
0.61905,0.07767,0.16505,5.893204,0.1694,0
0.90909,0.20792,0.09901,6.009901,1.903,1
0.69565,0.07767,0.20388,6.116505,1.5003,0
0.59091,0.16,0.17,6.23,2.8415,0
0.66667,0.06796,0.12621,6.223301,0.1925,1
0.63636,0.13,0.16,6.83,1.7419,1
0.69565,0.07692,0.14423,6.288462,0.2279,1
0.52174,0.08738,0.17476,7,0.3484,0
0.83333,0.17476,0.1165,6.417476,1.3861,0
0.5,0.08,0.18,6.56,1.2056,1
0.52174,0.14851,0.15842,6.693069,2.772,1
0.65,0.09901,0.13861,6.811881,0.7616,0
0.54545,0.06,0.2,6.84,0.2242,0
0.45455,0.0566,0.19811,7,0.0078,0
0.56522,0.07,0.21,7,0.3432,0
0.77273,0.19802,0.13861,7,1.4447,0
0.45455,0.08,0.18,6.89,1.2574,1
0.68421,0.09,0.15,6.77,0.7746,0
0.5,0.13592,0.20388,6.737864,2.8101,1
0.43478,0.06931,0.22772,6.425743,0.2203,1
0.59091,0.07921,0.16832,6.257426,0.0073,1
0.6087,0.15534,0.14563,5.961165,1.3697,1
0.47826,0.09,0.18,5.91,1.2397,0
0.77273,0.14423,0.14423,5.855769,0.7935,0
0.59091,0.06931,0.16832,5.564356,0.2599,0
0.5,0.06731,0.19231,5.596154,0.0089,0
0.73913,0.06863,0.17647,7.088235,2.5535,0
0.65217,0.16505,0.13592,5.650485,1.6039,0
0.43478,0.08738,0.19417,5.679612,1.3711,1
0.63636,0.11765,0.15686,5.715686,0.8495,1
0.52174,0.09804,0.18627,6,0.2311,1
0.5,0.09,0.18,6,2.2849,1
0.52174,0.07,0.2,6.04,0.009,1
0.43478,0.10377,0.19811,6.264151,0.8652,0
0.69565,0.11765,0.16667,6.264706,1.3868,1
0.41667,0.05825,0.21359,6.417476,0.0216,0
0.68182,0.08824,0.14706,6.22549,0.2764,0
0.52381,0.08,0.19,6.14,0.0129,1
0.43478,0.06796,0.18447,6.203883,2.8469,1
0.59091,0.09804,0.15686,5.637255,1.5391,0
0.78261,0.17308,0.09615,5.596154,0.9521,1
0.52381,0.1,0.18,5.6,0.0121,0
0.75,0.10476,0.17143,5.609524,0.2725,1
0.59091,0.09901,0.17822,5.623762,2.7234,0
0.69565,0.07843,0.13725,5.352941,0.2979,1
0.71429,0.14,0.13,6.52,1.0641,1
0.34783,0.06863,0.20588,6.45098,1.6604,0
0.56522,0.06796,0.16505,8.242718,0.2534,0
0.54545,0.06796,0.18447,7.038835,0.2589,0
0.73913,0.07843,0.15686,7.27451,0.3276,1
0.56522,0.1165,0.17476,7.281553,3.3214,1
0.34783,0.06,0.22,7.25,0.127,0
0.69565,0.1165,0.15534,7.087379,1.2451,1
0.45833,0.07767,0.14563,7,1.9657,0
0.3913,0.06,0.2,6.98,0.2979,0
0.47826,0.06863,0.21569,6.990196,0.2258,0
0.71429,0.08738,0.13592,6.747573,0.3411,0
0.52174,0.08,0.2,6.79,0.1339,1
0.59091,0.08738,0.17476,7.087379,3.2181,1
0.45833,0.06863,0.19608,9.27451,0.3005,1
0.72727,0.15,0.1,7.23,1.1834,0
0.61905,0.13,0.16,7.39,1.8629,1
0.54545,0.08,0.17,7.48,0.2327,1
0.47826,0.07,0.2,7.44,0.2939,0
0.71429,0.08654,0.20192,7.336538,0.3639,0
0.5,0.07,0.2,7.28,0.1818,1
0.47826,0.05825,0.17476,8.631068,0.0297,1
0.56522,0.09709,0.16505,7.009709,0.3262,1
0.69565,0.18627,0.10784,6.960784,1.7872,0
0.3913,0.07921,0.19802,6.90099,3.0168,1
0.47826,0.07843,0.19608,6.715686,0.4586,0
0.59091,0.07692,0.17308,6.740385,0.5355,1
0.5,0.08824,0.16667,6.617647,0.2806,1
0.80952,0.12621,0.1165,6.679612,0.1722,0
0.63636,0.08824,0.18627,6.088235,3.0233,1
0.54545,0.09709,0.14563,6.087379,0.2093,1
0.86364,0.19417,0.1165,5.893204,1.5132,0
1,0.21359,0.13592,2,0.2925,0
1,0.27451,0.05882,2,1.7075,1
1,0.22,0.13,2,0.2921,0
1,0.26471,0.06863,2,1.7077,1
1,0.21359,0.08738,2,0.2927,1
1,0.25,0.09,2,1.7073,0
1,0.21569,0.09804,2,0.2932,1
1,0.27723,0.08911,2,1.7068,0
0.72727,0.07692,0.13462,5.923077,0.182,0
0.90476,0.19417,0.09709,2.601942,0.3547,1
0.90476,0.25243,0.07767,2.708738,2.1062,0
0.75,0.13462,0.10577,3,0.2574,1
0.57143,0.04902,0.14706,7.803922,0.0245,1
0.68182,0.14423,0.16346,3.221154,0.4282,0
0.72727,0.23762,0.08911,3.306931,2.5283,1
0.63636,0.11538,0.17308,3.807692,0.3193,1
0.66667,0.09901,0.14851,4,0.0384,1
0.47826,0.1068,0.19417,4,0.5361,1
0.90909,0.25743,0.06931,4,3.0862,0
0.7619,0.10891,0.15842,4,0.3364,0
0.63636,0.12381,0.17143,4,0.038,0
0.77273,0.12621,0.17476,4,0.5346,0
0.81818,0.19608,0.09804,4,3.0922,1
0.63636,0.09709,0.17476,4.262136,0.3417,0
0.63636,0.09,0.18,6.18,0.6506,1
0.5,0.08571,0.1619,4.609524,0.0385,0
0.86364,0.2451,0.09804,4.813725,3.2966,1
0.52174,0.08654,0.20192,4.788462,0.5796,1
0.71429,0.07843,0.15686,5,0.3536,0
0.84211,0.09804,0.13725,5,0.6588,0
0.66667,0.08911,0.13861,5,0.0411,0
0.54545,0.09,0.19,5,0.5939,1
0.69565,0.19608,0.08824,5,3.3923,1
0.59091,0.08911,0.18812,5,0.3511,0
0.7,0.08911,0.13861,5,0.6237,0
0.85714,0.20792,0.08911,4.693069,3.1565,0
0.77273,0.1,0.13,4.71,0.5719,1
